id,title,filtered_words_str,label
F193,Secret Cure Confirmed by Sources,"sit,language,first,sometimes,case,education.,must,add,another,machine,professional,great.,chair,eight,act,military.,individual,create,western,state.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R166,New Report on Election,"name,training,model,film,international,cause,usually.,skin,three,garden,dream,chair,wish.,recent,pay,true,citizen,say,society.,experts,discuss,ongoing,developments,election.",REAL
F017,Immortal Jellyfish Confirmed by Sources,"office,building,miss,wide,perhaps,fund,onto,understand.,director,window,simply,local,sign,suffer,relate.,behind,time,ground,push,man.,identify,bit,sister,leader.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R008,New Report on Economic Growth,"stage,common,cold,reflect,second,southern,team.,heart,full,never,keep,seem,rather.,white,rate,tell.,experts,discuss,ongoing,developments,economic,growth.",REAL
F071,Celebrity Scandal Confirmed by Sources,"unit,make,water.,whatever,across,generation,join,wear,civil.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F028,Mind Control Confirmed by Sources,"near,read,light,hot.,west,red,activity,detail,sing,trip,morning.,—,shocking,claims,mind,control,surface,internet.",FAKE
F227,Immortal Jellyfish Confirmed by Sources,"front,house,service,general,beyond,show.,source,computer,lose.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R200,New Report on Public Health,"wear,seven,never,five,admit,trial.,experts,discuss,ongoing,developments,public,health.",REAL
R225,New Report on Climate Change,"others,certain,environmental.,cultural,score,hundred,cover,air.,popular,moment,treat.,experts,discuss,ongoing,developments,climate,change.",REAL
R062,New Report on Budget Report,"relationship,likely,television,admit,old.,road,sure,ground,cup.,experts,discuss,ongoing,developments,budget,report.",REAL
F033,Hoax Confirmed by Sources,"service,institution,easy,avoid,tree.,—,shocking,claims,hoax,surface,internet.",FAKE
F012,Hoax Confirmed by Sources,"whether,yet,month,less.,nice,way,listen,recently,baby,thousand.,—,shocking,claims,hoax,surface,internet.",FAKE
R121,New Report on Research,"between.,practice,involve,kind,military,north,ask.,experts,discuss,ongoing,developments,research.",REAL
F210,Aliens Confirmed by Sources,"probably,south,civil,indicate,return,teacher.,fear,country,scene,responsibility,behind,box.,blood,material,level,property,throughout,shake,decade,research.,—,shocking,claims,aliens,surface,internet.",FAKE
F151,Hoax Confirmed by Sources,"individual,single,sign,minute,pm,consumer.,pm,information,message,fall,shake,crime,subject.,—,shocking,claims,hoax,surface,internet.",FAKE
F099,Secret Cure Confirmed by Sources,"forget,hold,share,customer.,response,tough,simply,operation,way,network,nearly.,score,wait,job,add,drive.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R090,New Report on Technology Breakthrough,"instead,official,leader,reveal,cut,become,almost.,store,thing,whatever,daughter,join,participant.,student,find,agency,simply,assume.,finish,father,north,huge,instead,force.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R125,New Report on Budget Report,"letter,point,republican,trip,rise,down.,others,instead,recognize,report.,experts,discuss,ongoing,developments,budget,report.",REAL
R091,New Report on Climate Change,"figure,pm,sound,never,man.,size,rich,order,never.,ever,push,understand,recognize,car,reality,election.,experts,discuss,ongoing,developments,climate,change.",REAL
R157,New Report on Climate Change,"soon,film,father,five.,black,practice,meeting.,fear,ability,direction.,experts,discuss,ongoing,developments,climate,change.",REAL
F098,Miracle Drug Confirmed by Sources,"agree,catch.,card,central,none,hard,traditional,business.,position,campaign,lay.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
F164,Immortal Jellyfish Confirmed by Sources,"morning,particularly,box,bed,beautiful.,simply,condition,suffer,thought,player,week,sell,civil.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R050,New Report on Economic Growth,"culture,source,road,effect.,trade,nature,theory,nearly,into.,feel,recognize,four.,experts,discuss,ongoing,developments,economic,growth.",REAL
R249,New Report on Climate Change,"study,real,three,tv,economy.,experts,discuss,ongoing,developments,climate,change.",REAL
R093,New Report on Election,"notice,president,throw.,particularly,go,make,certainly,build,agent.,low,meet,guess,section,information.,experts,discuss,ongoing,developments,election.",REAL
R131,New Report on Education,"create,its.,success,past,size,quickly,federal,hotel,protect.,particular,start,short,action,look,strong.,difference,believe,special,head,put,leader,memory.,experts,discuss,ongoing,developments,education.",REAL
F107,Flat Earth Confirmed by Sources,"green,participant,today,several.,available,team,leader,assume,college,happy,from.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F153,Hoax Confirmed by Sources,"exactly,series,high.,economic,western,speak,policy,else.,—,shocking,claims,hoax,surface,internet.",FAKE
F091,Flat Earth Confirmed by Sources,"word,talk,well,road,soldier.,set,break,opportunity,exist.,far,cover,right,catch,perform,make.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R246,New Report on Economic Growth,"yet,political,perform,win.,behind,different,dinner.,evening,group,change,become,year,wall.,experts,discuss,ongoing,developments,economic,growth.",REAL
F004,Secret Cure Confirmed by Sources,"huge,lot,election,leader.,huge,loss,mr,mind,minute,fund,pretty,wife.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F220,Celebrity Scandal Confirmed by Sources,"hundred,perform,meeting,stage,hit,he.,send,beautiful,peace,avoid,send,season,religious.,finally,section,consider,rule,international,vote.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F121,Hoax Confirmed by Sources,"establish,almost,per,account,decide,quickly.,girl,expert,day,report,dog,successful,last.,hour,couple,commercial,hand.,—,shocking,claims,hoax,surface,internet.",FAKE
F245,Mind Control Confirmed by Sources,"lawyer,tv,produce,right,member.,call,scientist,nothing,movement,indeed,southern,where.,—,shocking,claims,mind,control,surface,internet.",FAKE
R035,New Report on Climate Change,"able,thus,last,heart,wait.,run,drive,get,billion,thought,ability.,experts,discuss,ongoing,developments,climate,change.",REAL
R024,New Report on Education,"rich,within,drive.,job,management,song,task,return,south,alone.,country,part,plant,agree,night.,experts,discuss,ongoing,developments,education.",REAL
F079,Miracle Drug Confirmed by Sources,"letter,hundred,water,mission,finish.,seven,democratic,actually,cut,officer.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R094,New Report on Policy,"state,response,theory,citizen,daughter.,security,line,often,campaign,eight,entire.,experts,discuss,ongoing,developments,policy.",REAL
R040,New Report on Policy,"trade,view,officer,land,bag,open.,newspaper,particular,drop,season,consumer,area,weight,minute.,experts,discuss,ongoing,developments,policy.",REAL
F170,Immortal Jellyfish Confirmed by Sources,"make,total,plan,enough.,wear,key,voice,everyone,financial,force,appear,need.,radio,recent,show,gas,right,picture,black,parent.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F130,Immortal Jellyfish Confirmed by Sources,"serious,form,site,republican,event.,serve,officer,low,standard,who.,recently,much,offer,challenge,eye,guy.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R085,New Report on Economic Growth,"street,threat,dog,computer,edge,number,kid.,field,drop,carry.,stop,pressure,reduce.,experts,discuss,ongoing,developments,economic,growth.",REAL
R054,New Report on Budget Report,"push,score,senior,language,at.,mouth,natural,international,add,morning,realize.,experts,discuss,ongoing,developments,budget,report.",REAL
R047,New Report on Technology Breakthrough,"improve,ahead,color,lawyer,stuff.,view,maintain,learn,group.,modern,society,general,old,major,require,behavior.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R199,New Report on Economic Growth,"local,agent,north,send,trial,per.,feel,mention,last,power,fall,already.,long,method,agency,happen,old,direction.,experts,discuss,ongoing,developments,economic,growth.",REAL
F062,Miracle Drug Confirmed by Sources,"late,tough,real,employee,collection,officer.,attack,show,kid,class.,relate,worker,resource,town,city.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R244,New Report on Technology Breakthrough,"recently,moment,food,recent.,nearly,without,wear,able,draw,catch,field.,local,base,art,morning,free,crime.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R107,New Report on Election,"plant,white,black,walk.,cause,war,green,offer,imagine,thus.,experts,discuss,ongoing,developments,election.",REAL
F148,Aliens Confirmed by Sources,"nearly,join,line,let,nearly,professional.,responsibility,yard,ground,baby,money,send,attack.,—,shocking,claims,aliens,surface,internet.",FAKE
F023,Mind Control Confirmed by Sources,"spring,expect,series,create,role,industry,often,case.,support,dinner,office,others,hour.,—,shocking,claims,mind,control,surface,internet.",FAKE
R075,New Report on Budget Report,"realize,cultural,surface,hear.,factor,debate,build.,experts,discuss,ongoing,developments,budget,report.",REAL
R220,New Report on Public Health,"fish,poor,director,fight,doctor.,hundred,nature,candidate,these.,experts,discuss,ongoing,developments,public,health.",REAL
R099,New Report on Economic Growth,"president,name,meeting,ahead,shoulder.,matter,performance,kind,throw,similar,black.,year,star,sit,less,argue.,experts,discuss,ongoing,developments,economic,growth.",REAL
F066,Flat Earth Confirmed by Sources,"officer,feel,already,suffer.,sit,water,news,fund,big,small.,shake,sit,eye,add,paper,teacher.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F060,Flat Earth Confirmed by Sources,"music,matter,experience,development,want,explain.,purpose,exactly,where.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F022,Government Cover-Up Confirmed by Sources,"sure,senior,sit,drive.,behavior,truth,entire,might,age.,role,street,old,reflect,artist,manager,consider,raise.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F127,Mind Control Confirmed by Sources,"fire,eat,push,scene,range.,small,experience,single.,—,shocking,claims,mind,control,surface,internet.",FAKE
R212,New Report on Education,"line,across,away.,seven,student,discuss.,human,trouble,late,explain,turn,suggest,catch.,experts,discuss,ongoing,developments,education.",REAL
F119,Mind Control Confirmed by Sources,"purpose,stop,director,control,author,mention.,garden,art,decade,officer,field.,true,toward,good,situation.,—,shocking,claims,mind,control,surface,internet.",FAKE
F103,Hoax Confirmed by Sources,"stop,wonder,tend,provide,cover,firm,kid.,thing,town,along.,glass,put,five,north.,—,shocking,claims,hoax,surface,internet.",FAKE
F191,Mind Control Confirmed by Sources,"thought,fast,life,rock.,one,heavy,coach,near,even,seven.,—,shocking,claims,mind,control,surface,internet.",FAKE
F002,Mind Control Confirmed by Sources,"sometimes,young,individual,strong,model.,pick,sea,event,forward,character.,hour,street,able,choose,religious,possible.,—,shocking,claims,mind,control,surface,internet.",FAKE
R155,New Report on Election,"knowledge,kid,alone,ago,nation.,experts,discuss,ongoing,developments,election.",REAL
R006,New Report on Technology Breakthrough,"cultural,sell,ago,make,they.,evidence,growth,measure,rise,history.,trouble,listen,blood,environment.,entire,ok,identify,care,remain,building,receive.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F086,Government Cover-Up Confirmed by Sources,"source,several,seek,effort,great,town,myself.,financial,hear,chair,development,work.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R168,New Report on Election,"bit,early,church,nothing,bank.,less,detail,arrive,generation,picture,final.,fast,successful,phone,surface,partner.,experts,discuss,ongoing,developments,election.",REAL
R077,New Report on Public Health,"quite,go,fear,letter,ago,actually.,sign,foot,technology,senior,human,option,movement,half.,statement,surface,leg.,experts,discuss,ongoing,developments,public,health.",REAL
F209,Hoax Confirmed by Sources,"five,officer,smile,science,number,someone,practice.,final,recognize,talk,save,art,ok,send.,little,laugh,treat,art.,—,shocking,claims,hoax,surface,internet.",FAKE
R236,New Report on Public Health,"six,condition,near,wide.,behind,bank,sound,plan,window.,experts,discuss,ongoing,developments,public,health.",REAL
F186,Aliens Confirmed by Sources,"safe,state,relationship,employee.,physical,community,put,child,maintain.,—,shocking,claims,aliens,surface,internet.",FAKE
R243,New Report on Public Health,"forget,authority,degree,you.,argue,instead,event,man.,experts,discuss,ongoing,developments,public,health.",REAL
F094,Immortal Jellyfish Confirmed by Sources,"region,situation,reveal,girl,check.,security,past,true,later.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R032,New Report on Economic Growth,"front,game,hard,tell,time,whom.,play,green,great,eight.,generation,sell,middle,wish,thank,pay,treatment.,experts,discuss,ongoing,developments,economic,growth.",REAL
R033,New Report on Education,"reduce,already,total,network,recent,chance,both.,experts,discuss,ongoing,developments,education.",REAL
R045,New Report on Technology Breakthrough,"court,read,leader.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R116,New Report on Education,"strategy,read,agent,staff,need,able.,art,onto,alone.,right,once.,experts,discuss,ongoing,developments,education.",REAL
F056,Celebrity Scandal Confirmed by Sources,"country,state,technology,score,red,information,break,street.,among,current,whole,hospital.,next,outside,job,pattern,price,room.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R043,New Report on Policy,"skin,crime,environment,rich.,issue,operation,care,check.,throw,billion,operation,should.,experts,discuss,ongoing,developments,policy.",REAL
R145,New Report on Economic Growth,"skin,data,read,peace.,star,south,read,rate.,experts,discuss,ongoing,developments,economic,growth.",REAL
F200,Secret Cure Confirmed by Sources,"matter,perhaps,anyone.,gas,congress,pm,conference,parent,big.,collection,city,evening,person,green.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F034,Celebrity Scandal Confirmed by Sources,"sometimes,south,agreement,local,occur.,wait,material,attorney,anyone,probably.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F149,Secret Cure Confirmed by Sources,"happy,drive,tough,health,section,arrive.,indeed,bill,operation,culture.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F051,Secret Cure Confirmed by Sources,"economy,catch,trip,away,short.,civil,black,trip,today.,image,blood,another,yes.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F089,Flat Earth Confirmed by Sources,"subject,federal,foot,reflect,final,everybody,middle.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F135,Flat Earth Confirmed by Sources,"program,authority,congress,identify,wrong,light,machine.,treat,indicate,view,turn,outside,performance.,consumer,return,watch,fund.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F088,Government Cover-Up Confirmed by Sources,"law,dark,force,lot.,follow,year,none,born,away,let.,point,truth,by.,serious,movie,memory,political.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R010,New Report on Election,"throw,tonight,mother,test,small.,agency,similar,whose,along,south,large,effort.,leave,red,reach,seven,of.,experts,discuss,ongoing,developments,election.",REAL
R211,New Report on Policy,"use,practice,response,step,guess,lead,receive.,trip,improve,alone,simple,condition.,experts,discuss,ongoing,developments,policy.",REAL
F204,Miracle Drug Confirmed by Sources,"beautiful,alone,reflect,activity.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
F168,Miracle Drug Confirmed by Sources,"great,majority,course,would.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R011,New Report on Public Health,"different,north,fish,and.,science,sea,dream,number.,experts,discuss,ongoing,developments,public,health.",REAL
R232,New Report on Climate Change,"clear,civil,teach,maintain,security,act.,direction,region,crime,once.,take,ahead,first,student,strategy,establish,form.,experts,discuss,ongoing,developments,climate,change.",REAL
R042,New Report on Public Health,"notice,walk,speak,determine.,interest,point,every.,pressure,check,a.,experts,discuss,ongoing,developments,public,health.",REAL
F182,Hoax Confirmed by Sources,"science,play,amount,then.,suggest,truth,return,growth,election,security,recently.,—,shocking,claims,hoax,surface,internet.",FAKE
F036,Miracle Drug Confirmed by Sources,"whatever,state,task,week,represent.,international,cold,game,treatment,century,industry,yard.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
F068,Secret Cure Confirmed by Sources,"simply,fear,maybe,behavior.,assume,economic,war,eat,water,say.,yard,must,indicate,move,important,congress.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R015,New Report on Election,"method,industry,politics,ball,number,inside.,shoulder,especially,soon,hot.,away,institution,player,door,among,across,center.,within,test,begin,never.,experts,discuss,ongoing,developments,election.",REAL
R147,New Report on Climate Change,"catch,indicate,seem,edge,remember,red.,among,together,opportunity,experience,effort,than.,ball,especially.,bed,audience,present,product,fall.,experts,discuss,ongoing,developments,climate,change.",REAL
F198,Government Cover-Up Confirmed by Sources,"success,left,experience,talk,black.,make,sound,east.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R081,New Report on Climate Change,"center,range,bit,especially,institution,long,attention.,training,later,camera,military,ready,top.,experts,discuss,ongoing,developments,climate,change.",REAL
F050,Aliens Confirmed by Sources,"upon,role,career,social.,bit,truth,personal,important,city.,structure,discover,become,thought.,—,shocking,claims,aliens,surface,internet.",FAKE
F162,Celebrity Scandal Confirmed by Sources,"certain,respond,leg,within,indicate,return,wish.,miss,garden,improve,allow.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R028,New Report on Technology Breakthrough,"pretty,mind,bar,per,series.,ok,capital,law,know,song,training.,long,among,cause,already,suggest.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R195,New Report on Budget Report,"traditional,director,education,college.,hundred,baby,bill,point,hold,together,senior.,experts,discuss,ongoing,developments,budget,report.",REAL
F116,Aliens Confirmed by Sources,"charge,finish,several,consumer,guy,note.,spring,mr,american,history,activity,public.,—,shocking,claims,aliens,surface,internet.",FAKE
R018,New Report on Research,"get,ago,hear,mind.,garden,throw,program,concern,star,show,son.,experts,discuss,ongoing,developments,research.",REAL
F073,Immortal Jellyfish Confirmed by Sources,"among,ever,response,own.,right,remain,skill,person,market.,man,tough,next,might,consider,matter.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F059,Miracle Drug Confirmed by Sources,"close,role,agent,agent,far,information,economy.,interest,go,bill.,risk,cause,rich,ten,push.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R078,New Report on Budget Report,"civil,college,tell,worry,break.,forward,responsibility,structure,almost,east,pressure.,experts,discuss,ongoing,developments,budget,report.",REAL
F216,Secret Cure Confirmed by Sources,"people,teacher,none,south,ask.,senior,old,concern,hundred,whole,identify.,decide,learn,letter,describe,vote,must,travel.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F206,Celebrity Scandal Confirmed by Sources,"establish,family,two,peace,everything,tax.,whether,writer,operation,blood,drop.,military,large,stuff,we.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R036,New Report on Research,"show,care,reach,staff.,try,old,onto.,news,already,mr,chance,inside,never,actually.,experts,discuss,ongoing,developments,research.",REAL
F104,Aliens Confirmed by Sources,"environment,hospital,reach.,order,third,consider,world,control.,care,take,indicate,bed,end,difficult,forward.,structure,relationship,word,point,program,play.,—,shocking,claims,aliens,surface,internet.",FAKE
F000,Hoax Confirmed by Sources,"far,soldier,congress,able,appear,close,career.,data,respond,large,case.,able,painting,compare.,—,shocking,claims,hoax,surface,internet.",FAKE
R136,New Report on Education,"school,teacher,news,treatment,party,specific.,degree,somebody,early.,audience,democrat,lose,whether.,foot,picture,whatever,knowledge,nation,pattern,staff.,experts,discuss,ongoing,developments,education.",REAL
F019,Immortal Jellyfish Confirmed by Sources,"pm,skill,skill,loss,economy,future.,stay,protect,state,small,buy.,amount,city,feeling,agency.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R012,New Report on Technology Breakthrough,"professor,manage,information,job,former,garden.,impact,close,education,soon,music,hand,cut.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R052,New Report on Education,"moment,threat,sign,low,someone,structure,hear.,mrs,national,wrong,information,site,per,she.,others,town,cover,executive.,experts,discuss,ongoing,developments,education.",REAL
R123,New Report on Climate Change,"business,indeed,career,seven.,successful,personal,moment,law,among,reach.,experts,discuss,ongoing,developments,climate,change.",REAL
F040,Government Cover-Up Confirmed by Sources,"energy,many,sea,cause,standard,fund,record,serious.,western,side,specific,whole,manage.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R160,New Report on Climate Change,"matter,series,feeling,science,health,section.,charge,list,new.,experts,discuss,ongoing,developments,climate,change.",REAL
F067,Immortal Jellyfish Confirmed by Sources,"change,policy,subject,city,son,drug,child.,single,project,place,low,dream,throughout.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R069,New Report on Research,"feel,foreign,rich,give,water.,others,toward,country,north,cell,technology.,experts,discuss,ongoing,developments,research.",REAL
F160,Mind Control Confirmed by Sources,"political,social,arrive,guy,capital,decide.,industry,little,season,finish,assume.,—,shocking,claims,mind,control,surface,internet.",FAKE
F053,Hoax Confirmed by Sources,"free,political,recently.,affect,total,operation,mouth,most.,—,shocking,claims,hoax,surface,internet.",FAKE
R074,New Report on Education,"total,amount,without,mrs,hand,continue.,near,plan,give.,forward,try,future.,experts,discuss,ongoing,developments,education.",REAL
R007,New Report on Election,"others,score,far,trial.,never,yard,thus,shake,month,bank.,experts,discuss,ongoing,developments,election.",REAL
R119,New Report on Climate Change,"program,onto,exactly,hear.,treat,surface.,later,indicate,everything,best,talk,return.,experts,discuss,ongoing,developments,climate,change.",REAL
R087,New Report on Budget Report,"magazine,clearly,help,meet.,property,article,sister,wear,white,ten.,experts,discuss,ongoing,developments,budget,report.",REAL
F145,Miracle Drug Confirmed by Sources,"everything,break,group,say,one,relationship,lot,amount.,learn,unit,age,mission,treatment,nor.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R065,New Report on Budget Report,"future,pull,reach,effect,officer,white.,quickly,ability,house,cut,himself.,employee,establish,teach,everyone,individual.,experts,discuss,ongoing,developments,budget,report.",REAL
R208,New Report on Budget Report,"spend,table,around,send.,report,thousand,hot,though,vote.,experts,discuss,ongoing,developments,budget,report.",REAL
R048,New Report on Budget Report,"sense,official,within,eye,your.,happy,technology,common,sea,main,southern,benefit,leave.,experts,discuss,ongoing,developments,budget,report.",REAL
F076,Aliens Confirmed by Sources,"student,eye,blue.,industry,police,director,happy,nature,doctor.,—,shocking,claims,aliens,surface,internet.",FAKE
R019,New Report on Policy,"theory,today,bill,method,available,example.,investment,community,upon,behind,beyond,firm.,movement,vote,adult,article.,experts,discuss,ongoing,developments,policy.",REAL
F115,Immortal Jellyfish Confirmed by Sources,"reveal,ability,republican.,generation,grow,answer,have.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
